order_details_id;order_id;pizza_id;quantity
15006;6579;southw-ckn-l;1
16976;7474;ckn_alfredo_m;1
23706;10427;bbq_ckn_m;one
21074;9240;big-me@t-s;1
26453;11653;pepperoni_m;1
22249;9771;th@i ckn l;1
35284;15580;classic_dlx_m;1
21399;9389;calabrese_l;1
10703;4687;sicilian_l;1
44585;19591;hawaiian-l;1
7465;3289;veggie_veg_l;1
5208;2308;spin pesto l;1
25901;11397;four_cheese_l;1
28043;12347;cali_ckn_l;1
30346;13410;spicy_ital_l;1
14978;6564;;1
23062;10146;ckn_pesto_s;
19998;8795;;1
16448;7242;cali-ckn-m;1
41728;18353;sicilian_l;1
45932;20163;veggie veg m;1
12559;5518;h@w@ii@n_m;1
40878;18004;bbq_ckn_m;1
40418;17810;classic_dlx_m;
24981;10990;spicy ital m;1
18966;8328;veggie_veg_s;1
38190;16847;ital veggie l;1
3721;1650;;1
6860;3029;pepperoni_l;one
3332;1473;prsc_argla_m;one
26712;11765;classic_dlx_m;1
11912;5229;peppr_salami_l;
11205;4918;;1
22495;9880;spin_pesto_l;One
2044;913;spinach supr s;1
7151;3152;mexicana_s;1
37432;16527;peppr salami l;1
16454;7245;ckn-pesto-m;1
22861;10058;big meat s;1
16184;7123;prsc_argla_m;one
18190;7983;classic_dlx_m;2
22041;9674;sicilian m;1
34884;15405;bbq-ckn-m;1
34368;15170;sicili@n_s;1
43789;19251;f0ur_cheese_l;1
31369;13850;the-greek-xl;1
12724;5585;;1
7701;3391;pepperoni-l;1
35977;15886;ital_supr_l;-1
25421;11181;;1
11858;5205;veggie-veg-m;one
17647;7744;peppr_salami_m;1
4228;1876;spin_pest0_s;1
26661;11742;m3dit3rr@n3o_s;1
41612;18309;bbq_ckn_m;1
19262;8466;spicy_ital_m;1
47359;20813;big_meat_s;One
20738;9101;hawaiian_m;1
27270;12003;hawaiian-m;
43347;19057;;1
33918;14979;pepper0ni_s;
39259;17294;spinach fet m;1
654;288;brie-carre-s;1
8878;3891;big-meat-s;1
24748;10887;spicy_it@l_l;1
21940;9634;spicy_ital_l;2
23981;10542;veggie-veg-l;1
31565;13936;ckn_pesto_m;1
34907;15418;cali ckn s;1
36678;16182;prsc_argla_l;1
7169;3161;sicilian_m;
11277;4951;four_cheese_m;1
9149;4012;;1
40426;17810;southw_ckn_l;one
9565;4189;five_cheese_l;2
44467;19542;sicilian_l;1
45068;19812;ckn_pesto_l;one
18675;8205;spinach_fet_m;1
13910;6095;thai-ckn-m;1
26775;11789;hawaiian-l;one
46478;20412;soppressata-l;one
41465;18251;;one
3743;1659;;1
43874;19284;;1
20086;8833;southw_ckn_m;1
8573;3755;bbq ckn l;1
939;410;big_meat_s;2
29723;13132;ital_supr_m;-1
16744;7369;veggie_veg_s;one
35255;15566;spinach-fet-m;-1
33988;15010;soppressata-l;1
15940;7012;cali-ckn-m;one
29446;13009;big-meat-s;
5292;2344;ital_cpcllo_l;1
35846;15828;thai_ckn_l;
47326;20796;thai_ckn_l;1
30613;13520;southw_ckn_s;-1
44069;19366;big_me@t_s;one
39365;17336;the greek l;1
14510;6345;mexicana_l;1
7401;3261;five_cheese_l;one
7487;3296;bbq-ckn-m;
1182;520;spin_pesto_l;1
31277;13808;mediterraneo_l;1
9733;4263;the_greek_m;1
7903;3473;hawaiian_l;1
32163;14211;mexicana s;1
996;436;pep_msh_pep_s;1
23099;10165;s0uthw_ckn_s;1
8589;3765;;1
5612;2486;spicy_ital_l;1
21783;9561;mediterraneo_s;1
43736;19224;sicilian_s;1
48138;21156;veggie_veg_m;1
5959;2641;;one
42351;18630;thai_ckn_l;One
17874;7843;the_greek_s;1
45865;20133;peppr_salami_l;1
29686;13115;veggie_veg_m;1
41512;18272;prsc-argla-l;one
26122;11503;veggie_veg_m;1
37734;16661;mediterraneo_m;1
43070;18931;five_cheese_l;1
20762;9108;sicilian_l;one
22234;9765;napolitana_m;
33587;14823;veggie-veg-m;One
44723;19650;thai_ckn_l;1
19180;8431;th@i ckn m;
26328;11594;bbq-ckn-l;1
21996;9652;;1
8895;3899;cali ckn l;
46626;20474;pepperoni_m;1
11640;5118;ckn_pesto_s;one
25811;11358;;
13681;5996;p3p-msh-p3p-m;1
7964;3499;;one
20822;9134;peppr_salami_s;1
43052;18924;hawaiian_l;-1
9667;4234;pepperoni_m;1
5507;2433;spinach_supr_l;one
21417;9396;sicilian_m;
25875;11386;hawaiian_m;1
42896;18858;peppr_salami_l;1
20811;9130;mexicana_m;One
2433;1083;southw-ckn-l;1
21268;9325;prsc_argla_l;1
10237;4482;;one
29195;12889;five_cheese_l;1
39831;17531;cali_ckn_l;one
1664;740;;1
27857;12266;four_cheese_l;-1
35491;15672;southw-ckn-s;1
33067;14617;ckn_alfredo_m;one
2688;1191;;1
24145;10607;five_cheese_l;one
20034;8810;spicy_ital_l;One
16514;7270;hawaiian_s;1
27152;11948;sicilian_s;1
23067;10149;cali_ckn_m;1
19248;8459;spicy ital s;1
2139;952;calabrese_l;1
19393;8526;;1
15181;6658;thai-ckn-l;1
9337;4089;four-cheese-l;one
11154;4893;four_cheese_l;1
21764;9554;big_me@t_s;1
2801;1238;mediterraneo_s;1
36459;16098;mexicana_m;1
18038;7916;spin_pesto_l;1
20367;8944;cali_ckn_m;
42499;18698;brie-carre-s;one
47192;20741;;one
47850;21036;;One
1601;714;ital_cpcllo_l;one
47311;20791;c@li_ckn_m;1
48133;21154;peppr_salami_m;One
43407;19083;prsc-argla-s;1
44321;19483;peppr_salami_m;1
41708;18345;sicili@n_m;1
20993;9207;soppressata_s;
13264;5813;mediterraneo m;
46611;20467;it@l_veggie_m;
2497;1104;green garden s;-1
21754;9550;s0uthw ckn s;1
18959;8327;big_meat_s;1
17978;7891;thai ckn s;
2191;977;;1
37171;16412;hawaiian-l;1
28252;12447;;1
38826;17112;sicilian_l;1
3093;1368;bbq_ckn_s;1
45097;19824;;1
41968;18464;spinach_supr_m;1
19708;8666;ital veggie m;one
7670;3376;ckn-pesto-s;1
2037;909;spicy_ital_s;one
41235;18159;thai_ckn_l;one
41555;18284;spin_pesto_m;1
5279;2338;thai_ckn_m;-1
34209;15098;mediterraneo-m;1
18349;8056;pepperoni_s;1
23465;10314;peppr s@l@mi l;1
18848;8279;cali_ckn_l;1
26089;11486;sicilian_l;2
15117;6630;mexicana_m;1
1671;744;peppr-salami-m;1
826;361;big-meat-s;2
2098;934;thai_ckn_l;1
28527;12563;s0ppressata_m;1
29148;12867;spicy_it@l_s;
27430;12067;hawaiian-l;1
26103;11495;green_garden_s;One
2459;1092;cali_ckn_s;1
1625;725;big-meat-s;one
18059;7925;spinach_f3t_s;One
12983;5698;pep-msh-pep-s;one
6256;2770;sicilian_m;1
26437;11645;pep_msh_pep_s;one
7521;3311;thai_ckn_l;1
28704;12643;ital_supr_m;1
3013;1327;ital-veggie-l;1
23875;10500;cali-ckn-l;1
37833;16701;thai-ckn-m;1
17398;7649;;1
44458;19539;big-meat-s;1
25202;11094;hawaiian_s;1
11464;5038;ital_cpcllo_l;1
45895;20150;pep_msh_pep_s;1
36698;16194;sicilian_m;1
16491;7258;classic_dlx_s;1
46104;20243;thai-ckn-l;One
19598;8617;soppress@t@-s;1
35303;15586;southw_ckn_m;1
22994;10120;ital_supr_m;1
29170;12879;ital-supr-m;1
24451;10747;soppressata_s;1
16542;7284;bbq-ckn-s;1
22737;9997;spicy_ital_l;one
10267;4491;cali_ckn_m;1
10589;4637;ckn-alfredo-l;1
32486;14363;pep_msh_pep_m;1
23012;10127;;One
2011;896;five_cheese_l;
28515;12558;classic_dlx_m;1
1818;802;ckn-alfredo-s;1
1494;664;calabr3s3-m;1
31101;13734;green_garden_s;1
17291;7605;cali-ckn-l;1
29682;13113;spicy_ital_l;1
16423;7230;five_cheese_l;1
11165;4897;hawaiian s;1
35191;15541;pepperoni m;1
37723;16655;classic-dlx-m;one
18634;8183;big meat s;
23406;10287;green_garden_s;one
13867;6074;spin@ch-fet-s;
39502;17397;;1
41764;18370;pepperoni_s;
27938;12301;bbq-ckn-l;1
21443;9408;southw-ckn-s;
5605;2484;mexicana-l;1
2017;899;;1
38842;17118;hawaiian_l;
46159;20273;cali-ckn-m;1
11926;5235;big_meat_s;1
19088;8385;calabrese_m;1
30721;13566;spinach fet l;1
25842;11372;ital_supr_m;1
14593;6381;calabrese_s;1
14914;6530;green_garden_m;1
14643;6397;ital_cpcllo_s;1
29970;13235;;1
36874;16270;napolitana_s;
43156;18970;ital-supr-l;1
27996;12324;the-greek-m;1
42333;18627;classic-dlx-s;1
8422;3691;sicilian_l;1
12133;5328;nap0litana_l;1
3539;1569;;1
36175;15972;bbq-ckn-l;1
29823;13172;ital_cpcllo_l;1
1657;740;five_cheese_l;2
5113;2263;spicy ital l;1
12195;5356;green_garden_l;1
41498;18266;classic_dlx_m;1
43358;19062;classic_dlx_m;1
7658;3371;;1
20680;9078;;1
38980;17180;ital_veggie_m;1
21249;9317;five-cheese-l;
5558;2458;southw_ckn_l;1
39953;17584;napolitana_l;1
33380;14751;;
43585;19162;napolitana_m;1
27433;12069;green_garden_s;one
35278;15577;ital_veggie_l;1
27473;12088;;1
28161;12401;sicilian_l;1
28787;12690;spicy_ital_s;1
20358;8941;ckn_pesto_m;1
37602;16603;five_cheese_l;one
9122;4000;thai-ckn-l;1
40786;17967;sicili@n_s;
34997;15451;f0ur cheese l;1
46340;20354;sicili@n_s;-1
23736;10439;prsc_argla_m;1
31002;13693;sicilian_m;1
28954;12773;;1
9042;3966;five_cheese_l;1
27106;11931;ckn-@lfr3do-m;1
18620;8181;bbq_ckn_m;2
6213;2750;southw_ckn_l;one
17670;7757;spin_pesto_m;
20471;8991;hawaiian_s;1
1360;605;the greek xl;1
33557;14816;mediterrane0_s;1
4427;1967;spinach-fet-s;1
494;210;;1
2541;1125;mexicana_l;1
588;257;ckn_alfredo_l;1
7460;3288;ital_cpcllo_l;1
28562;12582;;1
31733;14011;ital_veggie_s;1
25316;11140;the_greek_s;1
9686;4242;bbq_ckn_m;1
40853;17997;;One
47528;20885;cali_ckn_m;2
26600;11717;peppr-salami-m;1
13671;5993;five-cheese-l;1
42369;18640;sicilian_s;one
37853;16713;mexicana_s;1
39431;17362;spicy_ital_m;One
27328;12025;ital-veggie-s;1
9435;4131;bbq_ckn_s;1
19647;8641;ital_supr_s;1
11816;5194;classic_dlx_s;1
45194;19863;hawaiian-l;1
2792;1234;spinach-fet-m;1
22763;10006;ital_supr_m;1
33232;14689;pep_msh_pep_m;one
37695;16644;four-cheese-l;
35677;15751;napolitana-l;1
8958;3925;it@l-cpcllo-l;1
47681;20958;four-cheese-l;1
20328;8927;pepper0ni_m;one
23212;10207;ckn_pesto_l;1
34696;15316;calabrese_l;1
9528;4176;mediterraneo_l;1
47335;20800;it@l_veggie_m;1
42945;18881;veggie_veg_s;1
35988;15892;peppr-salami-l;1
41639;18318;;1
39460;17375;ital_cpcllo_m;1
20554;9033;sicilian-s;1
2282;1018;cali-ckn-s;1
35269;15572;napolitana_m;one
29860;13186;;1
35234;15558;four_cheese_l;1
45576;20011;;1
32485;14362;napolitana_s;One
42212;18570;ckn-alfredo-m;1
45057;19805;thai_ckn_s;1
7257;3198;veggie_veg_l;one
28461;12538;the-greek-l;1
7708;3394;hawaiian-l;1
21142;9273;four_cheese_l;1
30485;13467;classic_dlx_m;
20462;8987;thai_ckn_m;1
20163;8862;s0uthw_ckn_l;1
13725;6016;ital_supr_m;
24116;10595;ital_supr_s;
2718;1206;;1
12832;5633;soppressata_l;1
14723;6434;bbq_ckn_l;1
14924;6536;ckn_alfr3do_l;-1
16281;7161;th3_gr33k_m;1
25200;11093;the-greek-l;1
31461;13888;;1
3251;1440;classic-dlx-l;one
4653;2064;ckn-alfredo-m;1
17577;7717;;1
23276;10236;;
30461;13454;cali_ckn_l;1
11922;5234;;-1
40694;17931;ital_supr_s;1
5264;2332;ckn_alfredo_l;1
36037;15911;ital_supr_l;one
14105;6174;soppressata_l;1
32499;14368;four_cheese_l;
22580;9924;cali_ckn_l;
9341;4090;;1
28215;12431;;1
2518;1115;sicili@n_s;one
48585;21335;n@polit@n@_s;1
10986;4811;napolitana_l;1
46917;20605;cali_ckn_m;1
19329;8499;hawaiian-l;1
47663;20947;;1
1287;569;;One
34382;15177;five_cheese_l;1
7773;3419;;-1
18505;8124;classic_dlx_m;1
5996;2656;big_meat_s;1
31684;13988;pep msh pep s;1
8381;3671;the greek m;One
26314;11586;;
47174;20732;big_meat_s;1
8830;3871;green_garden_s;1
10314;4511;;1
37031;16349;five_cheese_l;one
10903;4772;bbq_ckn_m;1
20872;9157;ital_cpcllo_m;1
29270;12923;thai-ckn-l;
5198;2303;the_greek_l;1
31933;14092;calabr3s3_l;1
42920;18870;hawaiian_m;1
8172;3587;spin@ch_fet_l;1
39806;17522;sicilian_l;1
30330;13403;spicy_ital_l;one
25173;11083;ital_veggie_m;1
6998;3087;green_garden_s;1
8425;3692;hawaiian_m;1
37048;16355;mexicana-s;1
29475;13022;mexicana_l;1
31894;14078;big_meat_s;1
36348;16049;;1
3669;1630;pepperoni-m;
37041;16353;classic_dlx_m;-1
25743;11327;spinach-fet-s;1
5873;2603;;1
33756;14907;;1
4992;2206;;1
38167;16836;mexicana_l;1
25709;11311;ital_cpcllo_l;1
8702;3813;veggie_veg_s;1
45901;20153;;one
18141;7963;five_cheese_l;1
30411;13437;cali_ckn_l;-1
41527;18277;cali-ckn-l;one
33951;14993;bbq_ckn_l;1
47287;20782;spicy_ital_l;1
46276;20324;pep_msh_pep_s;1
1924;854;pepperoni_s;1
35895;15848;ckn_@lfredo_m;
25710;11311;ital-cpcllo-m;1
4337;1929;classic_dlx_s;one
11189;4908;;1
11334;4977;pepperoni-s;1
10201;4469;spicy-ital-l;One
8869;3887;bbq_ckn_s;1
46906;20598;spicy_ital_l;1
23652;10402;thai-ckn-l;1
7078;3124;pepperoni_l;one
20262;8903;cali_ckn_l;One
3084;1364;big_meat_s;1
1121;490;big_meat_s;1
4094;1820;cali_ckn_s;1
46052;20218;thai_ckn_l;1
36830;16248;ital_cpcllo_l;1
45045;19798;five_cheese_l;1
48097;21138;thai_ckn_l;1
4077;1814;big_meat_s;1
32005;14131;ital_cpcllo_m;1
47178;20734;pepperoni-l;1
7148;3151;spinach_fet_l;1
20187;8870;prsc_argla_m;1
23427;10296;;1
35189;15541;cali-ckn-s;1
29602;13079;soppressata_m;1
26233;11550;peppr_salami_l;1
45706;20065;five_cheese_l;-1
46965;20632;spicy-ital-l;1
3063;1353;bbq_ckn_m;1
39753;17500;cali_ckn_m;One
6891;3041;ckn-pesto-l;1
28542;12570;pep_msh_pep_m;1
6982;3082;bbq_ckn_s;1
40320;17769;four-cheese-m;1
21734;9541;pepperoni-m;1
2560;1133;napolitana_l;-1
43116;18954;brie_carre_s;1
31564;13935;thai-ckn-l;1
36893;16280;;1
15072;6604;;1
2158;960;spicy_ital_l;
40400;17801;sicilian-m;one
21122;9263;spin_pesto_m;1
32571;14394;the_greek_s;1
45145;19843;c@li-ckn-l;1
6370;2815;th@i_ckn_l;1
6148;2722;pepperoni_s;
6667;2943;pepperoni_l;1
16935;7453;spicy-ital-l;1
45596;20023;ital_supr_l;
701;308;pep_msh_pep_l;one
40282;17755;spin_pesto_l;1
985;432;;one
27704;12200;peppr_salami_l;
35031;15466;mediterraneo_s;1
33905;14972;five_cheese_l;2
4782;2118;cali_ckn_m;1
44925;19743;thai_ckn_m;1
35240;15561;pepperoni_s;-1
9080;3982;calabrese_l;
47784;21010;prsc_argla_l;One
6888;3040;pep_msh_pep_m;1
5847;2593;pepperoni_m;1
30876;13643;sicilian_l;1
27812;12252;veggie veg s;1
40088;17661;m3xic@n@_m;1
2708;1201;spicy_ital_l;1
10742;4706;ital_cpcllo_l;1
3373;1492;napolitana_m;1
11059;4842;peppr salami l;
22828;10035;n@polit@n@_m;1
23169;10188;veggie_veg_s;1
35506;15675;veggie-veg-m;1
4664;2069;pepperoni_m;1
29705;13123;;1
7330;3231;four_cheese_l;1
29459;13014;the_greek_l;1
34407;15186;big meat s;1
28217;12432;mexicana_l;1
10228;4479;;1
34266;15124;four_cheese_l;1
9500;4161;spin-pesto-m;1
18284;8030;classic_dlx_m;1
40682;17926;sicilian_s;1
15375;6742;veggie veg m;
2719;1206;;1
23840;10482;classic_dlx_s;1
32298;14269;peppr salami s;1
29230;12905;p3p_msh_p3p_m;1
16509;7266;veggie_veg_m;1
10991;4815;;
31780;14026;spicy-ital-l;1
5752;2547;pepperoni-m;
35625;15728;bbq_ckn_l;One
33184;14665;the_greek_m;1
47820;21022;;1
30482;13465;soppressata_l;1
37781;16680;thai ckn l;1
43583;19161;four_cheese_l;1
18330;8047;spin_pesto_s;1
25662;11290;peppr-salami-m;1
32768;14486;ckn_alfredo_s;1
9005;3944;ital_supr_l;1
514;220;ital_cpcllo_s;1
29039;12811;n@polit@n@ m;1
13494;5920;spicy_ital_m;-1
13016;5710;sicilian m;1
16998;7478;spicy_ital_s;1
20569;9037;ital_supr_s;1
6827;3014;southw ckn l;1
20552;9032;southw_ckn_m;
47250;20765;cali_ckn_s;1
10317;4512;spin_pesto_s;
11138;4886;four_cheese_l;1
33522;14805;classic_dlx_m;1
10587;4636;ital_supr_l;1
39062;17215;southw_ckn_l;
33241;14692;;1
44462;19541;classic-dlx-m;1
37427;16522;mexicana_l;1
7580;3340;the_greek_s;1
27723;12208;spicy-ital-l;1
17235;7586;green_garden_s;
44196;19427;soppressata-l;1
21499;9432;pep_msh_pep_s;1
30625;13523;p3pp3roni-s;one
47321;20795;calabrese-s;1
31019;13701;spinach_supr_m;1
19764;8694;mediterraneo_l;one
22152;9731;southw_ckn_m;1
12985;5699;;1
27298;12017;four_cheese_l;1
35705;15765;bbq_ckn_l;1
29612;13084;prsc_argla_m;one
24643;10835;spin_pesto_s;One
42184;18554;hawaiian_s;1
24608;10817;four-cheese-l;1
43800;19255;pep-msh-pep-s;1
19334;8501;ital_veggie_s;1
42426;18664;pepperoni-l;
16234;7143;;
10360;4532;spicy_ital_s;1
37120;16390;ital-supr-m;1
43562;19150;peppr_salami_s;1
11939;5244;five-cheese-l;One
46637;20478;calabrese_m;1
8955;3923;spinach_supr_m;1
27047;11906;veggie-veg-m;1
16176;7122;four_cheese_l;
15160;6649;sicilian_s;one
16333;7186;mediterraneo_m;
40355;17785;ckn-pesto-s;1
26351;11599;pepperoni-l;1
10646;4662;spin_pesto_s;1
27528;12116;classic_dlx_s;-1
25937;11415;classic_dlx_l;1
15836;6956;th3_gr33k_s;1
7985;3506;thai_ckn_m;1
10916;4779;;1
7573;3337;classic_dlx_s;1
11851;5202;veggie-veg-m;1
22778;10012;brie_carre_s;One
22985;10119;four cheese l;1
1937;859;calabrese-m;1
48345;21232;pepperoni_l;1
11248;4938;classic dlx s;1
43175;18980;spinach supr m;1
40602;17887;pepperoni m;1
10346;4526;prsc_argla_m;1
5784;2563;calabrese-m;
9799;4292;pepperoni_m;1
2630;1158;cali_ckn_m;1
34916;15418;prsc_argla_m;
37496;16556;peppr-salami-m;one
20118;8851;big_meat_s;1
21279;9331;four_cheese_l;1
45898;20152;ckn-alfredo-m;1
19409;8534;green_garden_s;-1
15300;6708;bbq_ckn_l;1
14253;6234;sicilian_s;2
11426;5019;soppressata_m;1
10133;4438;bbq_ckn_m;1
21319;9347;pepperoni l;1
29439;13006;bbq-ckn-m;1
14538;6358;it@l_veggie_m;1
1654;739;big_meat_s;1
21457;9415;five_cheese_l;1
1789;796;mexicana-m;One
6584;2912;cali_ckn_l;One
24680;10851;four_cheese_l;1
23727;10436;calabr3s3_m;1
30667;13538;bbq-ckn-l;2
20870;9156;cali ckn l;1
23495;10328;;One
40599;17887;five-cheese-l;1
13519;5930;;1
44168;19412;spicy_ital_l;-1
43628;19185;;1
10625;4651;soppressata_m;1
14612;6388;four_cheese_m;1
24070;10574;thai_ckn_l;two
27663;12183;hawaiian_s;one
15852;6965;spinach-fet-l;1
26454;11654;four_cheese_m;1
23352;10270;soppressata-m;one
22105;9710;mexicana_m;1
29783;13156;classic_dlx_l;one
23520;10341;spinach fet s;1
34903;15416;classic_dlx_m;one
25725;11319;spin@ch_fet_l;1
43379;19073;big_me@t_s;
43766;19238;prsc_argla_m;one
22751;10001;mexicana_l;1
9691;4245;cali ckn s;1
41745;18360;thai_ckn_s;1
23569;10363;spinach-fet-s;one
20276;8907;;1
35432;15645;veggie_veg_l;
48076;21130;it@l_supr_m;1
11324;4972;ital supr m;
30453;13450;southw_ckn_l;
13326;5840;;1
8806;3862;ital_supr_m;1
19646;8641;ital_supr_l;1
46051;20218;sicilian-m;1
41071;18089;cali_ckn_l;one
1794;798;green-garden-s;1
27028;11896;peppr-salami-m;1
1322;586;s0uthw ckn m;
46449;20403;bbq_ckn_l;1
29312;12941;bbq ckn l;1
31758;14019;spinach-supr-s;1
10880;4763;the_greek_m;1
34935;15424;;1
47135;20713;classic-dlx-s;one
8781;3852;thai_ckn_m;1
2998;1323;hawaiian_m;1
35322;15595;five_cheese_l;2
34466;15214;bri3_carr3_s;1
11110;4869;;
16452;7244;spinach-supr-s;1
36600;16148;spicy-ital-s;1
14704;6427;bbq_ckn_m;1
41990;18474;big_meat_s;1
22431;9853;classic_dlx_m;1
7771;3419;;-1
12537;5513;classic-dlx-s;1
6642;2934;hawaiian_s;1
16876;7428;hawaiian s;1
11638;5116;veggie_veg_m;1
29690;13117;pepperoni-l;1
34612;15276;calabrese_m;
43723;19220;cali-ckn-l;
27953;12306;spicy-ital-s;1
29019;12807;ital_cpcllo_s;1
9006;3945;;1
44861;19716;;
36192;15980;five_cheese_l;1
34673;15305;napolitana_m;1
6259;2771;;1
25332;11150;classic_dlx_s;One
5157;2283;;1
18598;8169;pepperoni_l;1
22867;10058;southw_ckn_l;1
2504;1108;sicilian l;1
36293;16024;southw_ckn_l;1
38730;17074;spin_pesto_m;1
48406;21251;veggie_veg_s;2
29302;12936;spicy_ital_m;
28049;12349;pep-msh-pep-m;
25482;11212;mexicana_l;1
29097;12835;sicilian_m;One
41110;18110;green-garden-s;
18374;8068;prsc_argla_m;
22917;10081;classic_dlx_m;1
22478;9871;spinach_fet_l;1
30360;13417;classic_dlx_s;one
40609;17890;big_meat_s;1
20979;9205;;1
47439;20842;;1
71;27;bbq_ckn_l;1
30851;13627;spicy_ital_l;
32461;14347;spin p3sto s;1
22519;9890;;2
22766;10007;calabrese-s;1
41099;18106;the-greek-xl;1
27243;11988;prsc-argla-l;1
22811;10029;spicy_ital_l;1
20420;8966;spicy_ital_l;one
5661;2508;;one
7105;3136;sicilian-m;3
9976;4365;veggie_veg_l;1
3362;1487;peppr_salami_s;1
1208;530;;1
41170;18133;the greek xl;one
29572;13067;ckn_pesto_l;1
19818;8714;spinach_fet_s;1
33333;14734;big_meat_s;1
44326;19485;the greek s;1
13750;6025;spicy_it@l_m;1
10831;4741;;
30864;13635;four_cheese_m;one
21146;9275;;
22390;9833;spinach_fet_m;1
10139;4440;bbq_ckn_m;one
35402;15628;southw_ckn_m;1
19657;8643;prsc_argla_s;1
9535;4179;prsc-argla-l;one
25038;11015;;1
9309;4077;mexicana_m;one
9512;4167;big_me@t_s;1
38408;16941;sicilian_l;1
41529;18278;pepperoni-m;1
21961;9642;thai_ckn_l;1
46387;20375;pepperoni_s;1
27911;12286;spicy_it@l_l;1
4069;1810;classic_dlx_m;1
11352;4984;sicilian-s;one
5816;2578;sicilian_l;1
13216;5791;ital_cpcllo_l;
32937;14560;it@l_supr_m;1
21420;9397;c@l@brese_l;1
32946;14565;pepperoni-m;1
7305;3219;calabrese_m;1
4789;2122;ital-cpcllo-m;1
36601;16148;veggie veg m;1
48296;21216;ckn-pesto-s;1
12248;5378;;
6611;2922;thai_ckn_s;1
19596;8616;big_meat_s;1
22068;9693;ital_supr_l;1
19602;8619;big_meat_s;1
37366;16498;ital_supr_m;1
42970;18891;h@w@ii@n_s;1
36322;16038;h@w@ii@n s;1
20983;9207;brie_carre_s;
1110;483;pep_msh_pep_s;1
795;347;spinach_fet_l;1
22500;9882;spin pesto m;1
12657;5560;;1
9087;3985;thai ckn l;1
46582;20459;;one
30129;13309;;1
45957;20171;mexicana_m;1
31881;14072;classic dlx m;1
4401;1957;thai-ckn-s;1
40423;17810;pepperoni l;2
6380;2820;napolitana_l;1
12940;5677;pep_msh_pep_s;1
5320;2358;;
42843;18843;thai_ckn_s;
10864;4756;v3ggi3_v3g_m;-1
43566;19152;peppr_salami_l;1
1176;516;veggie-veg-l;1
19933;8765;ckn_alfredo_m;1
34109;15060;classic_dlx_l;1
20711;9091;spinach_fet_m;one
28576;12588;sicilian_s;1
24856;10931;;1
40956;18044;soppressata_l;1
45935;20164;;1
36152;15961;four cheese l;1
16307;7174;classic_dlx_l;One
48202;21184;;1
20037;8812;classic dlx l;1
8718;3821;hawaiian_s;
41693;18342;spin-p3st0-l;1
22962;10104;bbq-ckn-l;
36982;16324;ital_supr_m;1
38675;17049;soppressata_s;1
39859;17543;southw-ckn-l;1
26713;11766;classic-dlx-s;1
9136;4007;bbq_ckn_s;one
11882;5216;sicilian-l;
14297;6253;cali_ckn_m;1
31531;13918;bbq_ckn_l;1
39670;17466;mexicana s;2
21219;9303;bbq_ckn_m;1
19948;8773;ckn_alfredo_m;1
9594;4204;;1
28306;12468;hawaiian-l;1
15747;6913;spicy_ital_l;
37067;16365;mediterraneo_m;1
39043;17210;the-greek-xl;1
31491;13904;thai-ckn-l;
45378;19936;mexicana_l;1
32309;14273;spinach_fet_m;1
30113;13302;peppr_salami_m;1
3870;1723;brie_c@rre_s;1
38443;16955;h@w@ii@n-l;1
15289;6701;pepperoni_m;
27672;12188;peppr_salami_m;1
35274;15574;spinach_supr_l;1
1106;482;ital supr m;
28278;12456;cl@ssic_dlx_m;1
38445;16956;ckn_alfredo_m;1
13915;6097;peppr_salami_l;1
6231;2758;ckn_pesto_l;1
25009;11001;cali_ckn_l;1
41480;18256;spicy_ital_l;1
44726;19652;peppr_salami_s;
12424;5459;calabrese_m;1
15627;6849;ital_v3ggi3_m;1
47259;20771;four_cheese_l;1
31436;13876;napolitana_l;1
1684;748;five cheese l;1
42981;18892;napolitana_l;
43526;19134;;1
29217;12900;ital_supr_l;One
21479;9424;spicy_ital_m;one
32036;14147;sicilian_s;
27453;12078;southw_ckn_l;1
17114;7528;spinach fet l;1
42497;18696;ital_cpcllo_l;
24725;10874;classic-dlx-s;One
34197;15096;spin_pesto_s;one
40219;17732;southw-ckn-l;
47641;20934;ckn-@lfredo-m;1
29065;12822;pep-msh-pep-s;1
8465;3709;sicilian_l;2
47893;21053;ital veggie m;1
29045;12812;four_cheese_l;one
30216;13344;the-greek-xl;1
5929;2627;southw-ckn-l;1
46779;20540;sicilian_s;one
32416;14325;cali_ckn_s;
18208;7991;n@polit@n@_s;1
35585;15708;classic_dlx_s;1
38562;16998;southw_ckn_l;1
16157;7116;green_garden_s;1
30846;13626;;1
11981;5264;spinach supr s;
17932;7867;bbq_ckn_l;
41564;18286;sicili@n_m;1
16591;7306;soppress@t@_l;
3614;1603;hawaiian_m;1
30022;13260;pep_msh_pep_s;1
24253;10659;bbq_ckn_s;1
33731;14894;five-cheese-l;1
771;334;s0uthw ckn m;1
42125;18530;ital_supr_l;1
29562;13061;pepperoni_l;1
45902;20153;ital-veggie-m;1
38573;17004;;1
32044;14150;m3dit3rran3o-l;1
7200;3175;;1
20436;8976;pepperoni_l;1
36209;15986;spin pesto s;1
19989;8791;southw_ckn_l;1
20510;9006;;1
17919;7861;brie_carre_s;1
23890;10505;sicilian s;1
17073;7510;green_garden_s;1
4794;2124;sicilian_s;1
21680;9514;napolitana-l;one
7792;3426;spicy_ital_l;one
2700;1196;five_cheese_l;one
